Track,Danceability_scaled,Loudness_scaled,Cluster
24,0.8556297065162797,-0.790424523936555,1
366.Gün,-0.47323845683451143,-0.3252632610772563,0
Elbet,0.4688230110808377,-1.230934951456199,1
Halen,0.0009116859573199286,-1.1091598248783008,0
Siyah,0.4688230110808377,-0.4120342014728432,1
Mi Gente,-0.4857160921711386,0.6292170832742044,0
Trompeta,0.09449395098202362,0.869316219482449,1
Ego - Radio Edit,1.0053613305558056,0.48377715477023714,1
Mi Gente (feat. Beyoncé),0.8306744358430254,0.2540313694046479,1
Enchanté (feat. Malik Harris & Minelli),0.5561664584372278,0.3760530043359426,1
"Mambo (feat. Sean Paul, El Alfa, Sfera Ebbasta & Play-N-Skillz)",0.5748829114421685,0.6585515773283944,1
Mi Gente - Homecoming Live,0.21927030434829523,-0.8384936528488833,1
Paris,0.8119579828380846,0.5947059137986869,1
Mi Gente - Hugel Remix,2.0098109751542905,0.7275739162794299,1
Como Te Llamas (feat. Willy William),1.148854136927018,0.46183791131794366,1
Old Time Rock & Roll,0.5499276407689142,1.0953643795470898,1
Night Moves,0.49377828175409205,0.18722760563418153,1
Against The Wind,0.3003749340363718,0.438419617745271,1
Still The Same,0.5187335524273463,0.16233026194112948,1
Hollywood Nights,-0.6042536278690966,0.5404740760514446,0
Ramblin' Gamblin' Man,-0.15505875575051956,0.878190520204725,0
Mainstreet,-0.7539852519086225,0.4852562048906165,0
Turn The Page - Live,-0.6104924455374102,-0.7300299773543992,0
You'll Accomp'ny Me,-0.22992456777028253,0.4258476917220467,0
If You Don't Know Me by Now - 2008 Remaster,0.07577749797708289,-0.4623219055657406,1
Stars,0.5624052761055414,-0.016141785917976315,1
Holding Back the Years - 2008 Remaster,0.5062559170907192,-0.3684022229216531,1
Something Got Me Started - 2008 Remaster,0.45010655807589695,0.20399017366514738,1
Sunrise,1.011600148224119,0.5589622025561863,1
Money's Too Tight (To Mention) - 2008 Remaster,0.8431520711796525,0.3383372262662698,1
Fairground,0.5748829114421685,0.23085958418537186,1
It's Only Love - 2008 Remaster,0.2504643926898631,0.5293812001485997,1
The Right Thing,-0.06771530839412945,0.017876366850748455,0
The Stable Song,0.0009116859573199286,-1.1234573093753009,0
Southern Star,-0.4170890978196892,-0.7968337411248654,0
"Dark, Dark, Dark",-0.8787616052748941,-0.19757193401784065,0
Doo Be Doo,0.7308533531500081,0.16553487053528468,1
I'd Like,-0.3047903797900455,-0.4850006740782238,0
Nomvula (After the Rain),0.5187335524273463,-1.075881197169766,1
Pot Belly,-0.4607608214978843,-0.18623254976159928,0
Fire Is Low,1.2611528549566615,0.13028417599957737,1
Zithande,0.15064330999684583,0.4307778587899779,1
Africa Unite,1.180048225268585,-0.024276561580062497,1
The Greatest Show,-1.3030012067202172,0.007523016008092977,0
The Other Side,0.07577749797708289,-0.2611710891941516,1
From Now On,-0.6853582575571732,-0.7376717363096922,0
Come Alive,0.47506182874915126,-0.4980656168082409,1
Amor de Violeiro,-1.0721649529926147,0.9191109068685531,0
Vestido de Seda - Ao Vivo,-0.005327131710993651,0.765782711055896,1
Fui Dando Porrada (feat. Clayton e Romário),0.4126736520660155,0.5823804961288592,1
Olha Ela Aí,-0.15505875575051956,1.1520613008282976,0
Um Degrau na Escada - Ao Vivo,0.21303148667998165,0.481065562882875,1
Ainda Tô Aí - Ao Vivo,0.3502854753828804,0.2885425388801657,1
Coração Pirata,0.25670321035817667,0.8616744605271558,1
Ainda Ontem Chorei de Saudade - Ao Vivo,-0.267357473780164,0.5202603910729272,0
Saudade,0.36276311071950756,0.4468009017607538,1
Separação - Ao Vivo,0.16935976300178657,0.22025972498931995,1
I Need A Dollar,1.3360186669764247,0.06594549576307651,1
Wake Me Up - Acoustic,-0.510671362844393,0.059043261867973075,0
The Man,-1.9830323325663968,0.03315988476133471,0
Hold On Tight,0.5998381821154228,-0.02994625370818318,1
Never Be Alone (feat. Aloe Blacc),-0.5668207218592152,0.6634817443963257,0
Can't Get Over You (feat. Aloe Blacc),0.7682862591598896,0.45518218577623687,1
I Do,-0.36717855647318126,0.06520597070288682,0
My Way,-0.04276003772087513,-0.017374327684959064,0
Brooklyn In The Summer,0.1880762160067273,0.5227254746068929,1
Keep On Rising,-0.04899885538918871,-0.018606869451941812,0
The Show Goes On,-0.21744693243365537,0.8754789283173628,0
Battle Scars (with Guy Sebastian),-0.6791194398888596,0.7061276895339297,0
Superstar (feat. Matthew Santos),-0.33598446813161337,0.3390767513264595,0
"Kick, Push",0.163120945333473,0.5212464244865135,1
Daydreamin' (feat. Jill Scott),-0.5792983571958423,0.9410501503208465,0
GHOTI,-0.02404358471593439,0.06594549576307651,0
"Paris, Tokyo",0.6747039941351858,-0.06100630623614918,1
Pumpkin Seeds,-0.866283969938267,0.35707186112440786,0
Jump (feat. Gizzle),1.0240777835607462,0.41574084923278803,1
Hip-Hop Saved My Life (feat. Nikki Jean),0.49377828175409205,0.4021828897959774,1
Insônia 2,0.8369132535113389,-1.0450676529951965,1
Insônia,1.2486752196200344,-1.0492582950029379,1
Imprevisível,0.4126736520660155,-0.15517249723363308,1
Nosso Plano,0.9741672422142377,-0.6486822207335361,1
Resiliência,0.6934204471401266,-0.5315907528701727,1
Alma de Pipa,1.3110633963031704,-0.658789063222795,1
Conspiração,1.22371994894678,0.1076054074870944,1
Doce da Alma,1.360973937649679,-1.3310173429352,1
Algo Íntimo,0.2255091220166088,-0.41622484348058497,1
Valores,1.0365554188973733,-1.262241512337561,1
Down,0.6310322704569907,0.7130299234290332,1
Do You Remember,1.4233621143328148,0.6149195987772044,1
Ride It,0.42515128740264263,0.4302848420831848,1
Days Like This,0.7370921708183217,0.36594616184668394,1
Ride It (Kya Yehi Pyaar Hai) - Hindi Version,0.762047441491576,-0.10463828478733951,1
2012 (It Ain't The End),0.5686440937738549,1.1555124177758491,1
With You,0.999122512887492,0.21459003286119926,1
Surma Surma,0.6747039941351858,0.7371877420618954,1
Make My Love Go (feat. Sean Paul),1.22371994894678,0.7608525439879648,1
All Caps,-1.671091449150718,-0.16133520606854704,0
Meat Grinder,-0.34222328579992695,-0.2323296118467549,0
Fancy Clown,-0.554343086522588,-0.5054608674101378,0
Accordion,-0.2985515621217319,0.21508304956799232,0
Raid,-1.29052357138359,0.2362827679600959,0
Figaro,1.3110633963031704,0.09996364853180106,1
Curls,-0.5792983571958423,-0.3854112993060156,0
Bistro,-1.5275986427795056,-0.8599398795943836,0
America's Most Blunted,-0.01156594937930723,-0.12928912012699492,0
Rhinestone Cowboy,-1.9705546972297694,0.04030862700983478,0
Wake Up,-2.3324061219919567,0.6274915248004287,0
Rebellion (Lies),-1.402822289413234,0.4211640330075121,0
Everything Now,-0.4857160921711386,0.5091675151700822,0
The Suburbs,-0.04276003772087513,0.31196083245283834,0
My Body Is a Cage,-2.0578981445861597,-0.31121228493365255,0
No Cars Go,-1.8832112498733793,0.10859144090068051,0
Neighborhood #1 (Tunnels),-2.1452415919425496,0.4497590020015126,0
Afterlife,0.08825513331371004,0.45937282778397814,1
Le Festin,-1.1657472180173185,-0.8500795454585215,0
Life's Incredible Again,-0.24240220310690969,-0.4470383876551543,0
修煉愛情,-0.9661050526312842,0.8436793507292073,0
手心的薔薇,-1.2718071183786492,0.41623386593958106,0
可惜沒如果,-0.8725227876065805,0.4031689232095637,0
她說,-1.81458425552193,0.04129466042342111,0
江南,-0.03028240238424797,-0.5034888005829652,0
不為誰而作的歌,-1.3965834717449206,0.3661926702000804,0
小酒窩,0.06953868030876931,0.3247792668294591,1
那些你很冒險的夢,-0.8475675169333262,0.5212464244865135,0
Rosa Pastel,1.1550929545953315,0.07432677977855934,1
Por Ti,0.2504643926898631,0.06397342893590408,1
Cada Que...,0.07577749797708289,0.7650431859957063,1
No Me Voy A Morir,-0.13010348507726524,0.7088392814212918,0
Me Pregunto,0.9304955185360426,0.08788473921537,1
Baila Mi Corazón,0.0009116859573199286,0.6869000379689983,1
"One, Two, Three, GO!",-0.6541641692156053,1.1466381170535733,0
Tus Ojos,0.8369132535113389,-0.1741536404451678,1
Niño,-0.03028240238424797,0.2606870949463549,0
Cásate Conmigo,-0.15505875575051956,0.0006207821129895433,0
Chand Sifarish,1.2673916726249752,-0.18179539940046113,1
Saiyyan,-0.953627417294657,-0.30406354268515245,0
Teri Deewani,-1.1158366766708099,0.905306439078346,0
Allah Ke Bande,-0.5169101805127065,-0.2969148004366524,0
Kaun Hain Voh,-0.9848215056362246,-0.20669274309351296,0
"Yun Hi Chala Chal (From ""Swades"")",1.22371994894678,-0.1914092251829267,1
"Aalaporaan Thamizhan (From ""Mersal"")",0.4563453757442105,0.0748197964853526,1
Jay-Jaykara,-0.1425811204138924,-0.060513289529356126,0
Peli-Culeo,1.5169443793575184,0.7189461239105505,1
Soy una Gargola,0.7183757178133809,0.3161514744605799,1
23 (With Ape Drums),1.2611528549566615,0.9454873006819844,1
Siente el Boom,1.0240777835607462,0.08270806379404237,1
Malo,0.8431520711796525,0.48476318818382325,1
Fuera del Planeta,0.47506182874915126,0.46701458673927126,1
"La Pared 720 (feat. Justin Quiles, Brray)",0.45010655807589695,0.6620026942759463,1
Soy Una Gargola,1.3110633963031704,0.9893657875865712,1
JUNGLE,0.23174793968492238,0.7630711191685339,1
OG Black,-0.8413286992650126,0.14877230250431903,0
This Is Amazing Grace,-0.7103135282304275,0.4741633289877716,0
Worthy of My Song (Worthy of It All),-2.282495580645448,0.1901857058749403,0
This Is Our God,-1.4589716484280564,0.5296277085019964,0
Living Hope,-2.5881976463928136,0.2855844386394069,0
Battle Belongs,-1.63989736080915,0.49141891372553026,0
The Secret Place - Acoustic,-0.7103135282304275,0.1813114051526642,0
You Cannot Be Stopped,-0.9161945112847756,-0.41030864299906744,0
Great Things,-0.7290299812353682,0.6363658255227046,0
Rangi Saari,-0.08019294373075661,-0.14851677169192629,0
Iktara,-0.06147649072581587,0.08024298026007666,0
"Tum Hi Ho Bandhu (From ""Cocktail"")",0.5499276407689142,0.504976873162341,1
Bombay Dreams (feat. Kavita Seth),0.019628138962260667,0.6526353768468771,1
Jeete Hain Chal,-0.3547009211365541,-0.6227988436268977,0
Iktara - MTV Unplugged Version,-0.5293878158493337,-0.15763758076759857,0
Saacha Sahib,0.4688230110808377,0.058057228454386746,1
Cold Heart - Claptone Remix,1.0802271425755685,0.5895292383773593,1
Heartbeat,1.1550929545953315,-0.12953562848039155,1
No Eyes - Radio Edit,1.8975122571246468,-0.6247709104540704,1
Before I Lose My Mind,1.5356608323624592,-0.25698044718641033,1
My Head & My Heart - Claptone Remix,0.25670321035817667,0.7108113482484643,1
Liquid Spirit - Claptone Remix,1.566854920704027,-0.41375975994661945,1
No Eyes,1.7477806330851209,-0.8229636265849002,1
Drop The Pressure,0.4563453757442105,0.5370229591038931,1
We Got the Power (feat. Jehnny Beth) - Claptone Remix,1.3984068436595605,-0.2781801655785141,1
Under the Moon,-0.04899885538918871,0.2597010615327688,0
Stay Alive,0.5499276407689142,-1.1636381709789394,1
Crosses,0.25670321035817667,-0.629454569168605,1
Step Out,-1.1407919473440642,-0.7327415692417611,0
El Invento,-0.7851793402501904,-1.032988743678765,0
Head On,-0.22992456777028253,-1.1490941781285424,0
Red Flag,-0.385895009478122,0.0016068155265756543,0
Fallen Leaves,0.5249723700956599,0.8163169235021898,1
Rusted From the Rain,-1.2156577593638271,0.9509104844567087,0
Viking Death March,-1.5899868194626414,1.1192756898265555,0
Reckless Paradise,-1.5275986427795056,1.1631541767311424,0
Try Honesty,-1.0472096823193604,0.939078083493674,0
Surrender,-0.02404358471593439,1.0140166229262266,1
Devil in a Midnight Mass,-1.040970864651047,0.5873106631967902,0
This Suffering,-0.953627417294657,1.0482812840483478,0
Devil on My Shoulder,-0.2361633854385961,0.7564153936268269,0
Dancin (feat. Luvli) - Krono Remix,0.5873605467787957,0.2123714576806302,1
Dancin - Krono Remix,0.7807638944965167,-0.5912457743921387,1
Dancin (feat. Luvli) - Danny Avila & Jumpa Remix,0.3752407460561347,0.9085110476725011,1
Outer Level,0.9554507892092969,0.27523108779675165,1
Dancin (feat. Luvli) - BOXINBOX Remix,0.8181968005063982,-0.0595272561157698,1
Just a Kiss - Horacio & Aaron Smith Remix,1.510705561689205,-0.20866480992068562,1
Dancin - Remix Centerside,-0.5917759925324695,0.4630704530849266,0
二十歳の恋,0.03834459196720141,-1.1646242043925255,1
Last Train At 25 O'clock,-0.19249166176040103,0.44113120963263314,0
A Toshi no Aki,-0.3235068327949862,-0.046215805032355985,0
Behind The Moon Shadow,0.03834459196720141,-0.7938756408841071,1
儚き春の一幕,-2.9500490711550005,-0.6595285882829847,0
Rainy Tapestry,-0.5044325451760794,-0.3644580892673082,0
No Te Apartes de Mí,1.1862870429368986,-0.310226251520066,1
Algo Contigo,-0.46699963916619786,-0.0072674851957002205,0
Los Caminos de la Vida,0.1319268569919051,0.6213288159655147,1
Paisaje,-0.09890939673569735,0.24860818562992382,0
Creo Que Me Enamoré,0.10697158631865078,0.19240428105550914,1
Solo un Momento,-0.5730595395275287,0.39306208072030485,0
No Te Apartes de Mí (with Valeria Bertuccelli),0.36900192838782114,-0.15615853064721918,1
Solo Otra Vez - Alone Again,-0.005327131710993651,0.34548596851476987,1
Ya No Te Quiero,0.3752407460561347,0.4302848420831848,1
Good Directions,0.5624052761055414,1.2836967615420578,1
People Are Crazy,0.1568821276651594,0.5878036799035832,1
Do I Make You Wanna,-0.4545220038295707,0.4827911213566508,0
Must Be Doin' Somethin' Right,-0.8538063346016398,0.9777798949769332,0
It Don't Hurt Like It Used To,-0.4233279154880028,0.8185354986827585,0
We Are Tonight,-0.4170890978196892,0.5037443313953579,0
Pretty Good At Drinkin' Beer,0.8930626125261611,0.9035808806045701,1
I Still Love You,0.44386774040758337,0.3689042620874425,1
Don't It,-0.34222328579992695,0.718699615557154,0
Let Me Down Easy,-0.12386466740895166,0.5880501882569799,0
Nobody (feat. Matthew West),-0.40461146248306207,0.41179671557844316,0
Who Am I,-0.5044325451760794,-0.03980658784404539,0
Just Be Held,-0.7851793402501904,0.2444175436221823,0
Desert Road,-1.0160155939777926,0.6915836966835329,0
Only Jesus,-0.3297456504632998,0.25107326916388933,0
Oh My Soul,-1.8395395261951843,-0.009979077083062353,0
Praise You In This Storm,-1.596225637130955,0.14088403519562925,0
Voice of Truth,-0.7165523458987411,0.05657817833400758,0
Love Moved First,-0.6104924455374102,0.2458965937425617,0
Scars in Heaven,-0.5605819041909016,-0.44728489600855076,0
Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,1.2361975842834072,0.9777798949769332,1
Push The Feeling On - Mk Dub Revisited Edit,1.042794236565687,-1.4094069993153047,1
Losing My Mind,-0.15505875575051956,0.8767114700843456,0
Push The Feeling (feat. Big Narstie),1.148854136927018,0.3543602692370457,1
Push The Feeling On - Remix,0.9492119715409834,0.33685817614589036,1
Push The Feeling On - The Dub Of Doom,1.0989435955805094,-1.4564900948140462,1
Surrender Your Love (feat. John Reid) - MK Radio Edit,1.11766004858545,-0.49732609174805126,1
Push The Feeling On - Mk Mix 95,1.1987646782735257,-1.3492589610865453,1
Push The Feeling,0.7370921708183217,-0.5111305595382586,1
Push The Feeling On 2003 - Radio Mix (Jerome Isma-Ae Remix),0.687181629471813,0.019355416971127623,1
Your Man,0.7370921708183217,0.7167275487299816,1
Would You Go With Me,-0.13010348507726524,0.49930718103422,0
Why Don't We Just Dance,0.3190913870413125,0.3592904363049769,1
Hometown Girl,-0.7727017049135633,0.47268427886739217,0
Long Black Train,-0.554343086522588,0.1911717392885264,0
Time Is Love,0.23174793968492238,0.5924873386181178,1
"Forever And Ever, Amen",-0.8226122462600719,0.07876393013969749,0
Firecracker,-1.1657472180173185,0.5010327395079961,0
The Manger (with Josh Turner),-0.6915970752254867,-0.11967529434452935,0
Me And God,-0.2112081147653418,0.2905146057073381,0
It's Not Over,-1.2343742123687678,1.0219048902349164,0
Over You,-1.2530906653737086,1.1809027781756942,0
Waiting for Superman,-0.44204436849294354,0.414015290759012,0
Home,-1.1407919473440642,0.8641395440611214,0
Start of Something Good,-1.259329483042022,0.759126985514189,0
Battleships,-0.8475675169333262,0.6013616393403939,0
What About Now,-1.671091449150718,1.1264244320750556,0
No Surprise,-0.9037168759481484,0.8826276705658629,0
In The End - Mellen Gi Remix,-0.04899885538918871,0.18155791350606082,0
Enemy,-0.27983510911679116,0.6053057729947388,0
Only One King,0.356524293051194,0.6716165200584119,1
In The End,-0.9037168759481484,-0.01145812720344174,0
Soldier,-0.07395412606244303,-0.5840970321436386,0
Can't Help Falling In Love - DARK,-2.7441680881006527,0.3543602692370457,0
Breathe,-1.040970864651047,-0.10168018454658075,0
Chasing Cars,-2.3074508513187024,-0.29518924196287616,0
Tomorrow We Fight,-0.5730595395275287,0.6373518589362909,0
Te Va A Doler,-0.12386466740895166,0.7396528255958612,0
Regálame una Noche,0.28789729869974456,0.5012792478613924,1
Si Supieras,0.762047441491576,-0.5961759414600697,1
Amiga,0.356524293051194,-0.2979008338502385,1
Será Qué SÍ,0.11321040398696436,0.5089210068166858,1
Si Volvieras A Mi,0.06329986264045573,0.5163162574185823,1
Por Favor Señora,0.23798675735323596,0.7490201430249301,1
Este Amor,0.2691808456948038,0.18426950539342296,1
He Vuelto Por Ti,-0.6604029868839189,0.10785191584049082,0
Juegate A La Suerte,0.3190913870413125,0.6021011644005834,1
"It's All over Now, Baby Blue",0.18183739833841372,-0.5471207791341554,1
It's My Life,-0.4607608214978843,0.6390774174100667,0
As the Crow Flies,0.23174793968492238,-0.7253463186398647,1
I Put a Spell on You,-1.6461361784774637,0.6274915248004287,0
Outcast,-1.2718071183786492,0.3168909995207693,0
Loving Is Easy,0.8119579828380846,-0.13224722036775347,1
Rolled Up,1.0365554188973733,-1.0638022878533344,1
Young Hearts,1.7852135390950024,-0.1815488910470647,1
Sunny Afternoon,1.3235410316397975,-1.0674999131542828,1
Big Brown Eyes,1.8226464451048838,-0.20102305096539227,1
The World,0.7994803475014575,-0.5076794425907065,1
Nobody's Fault,1.6042878267139085,-0.7310160107679854,1
Passionfruit,2.003572157485977,-0.16084218936175376,1
Black and Blue (Pat Van Dyke Remix),1.0927047779121957,-0.8074336003209175,1
Miracles,0.6372710881253043,-1.0726765885756107,1
Call on Me - Radio Mix,-0.18001402642377387,0.21508304956799232,0
Pjanoo - Radio Edit,-0.13010348507726524,0.6018546560471869,0
Opus,-2.1889133156207445,0.28804952217337243,0
Consciousness - Eric Prydz Remix,-0.01780476704762081,0.060522311988352465,0
We Are Mirage,-0.43580555082462996,0.16454883712169857,0
Call on Me,0.10697158631865078,-0.3829462157720501,1
Generate - Radio Edit,-0.1425811204138924,0.5715341285794107,0
Proper Education - Radio Edit,-0.554343086522588,0.7019370475261881,0
Tether (Eric Prydz Vs. CHVRCHES) - Radio Edit,-1.5213598251111922,0.058057228454386746,0
Pjanoo - Club Mix,0.23174793968492238,0.11524716644238754,1
WWE: The Time Is Now (John Cena),-1.1470307650123777,0.755182851859844,0
WWE: Head of the Table (Roman Reigns),-1.2718071183786492,0.47219126216059915,0
WWE: Shatter (Bray Wyatt),-1.783390167180362,0.26956139566863097,0
I Walk Alone (Batista),-1.4652104660963698,0.8121262814944482,0
Voices (Randy Orton),-0.909955693616462,-0.8426842948566245,0
King of Kings (Triple H),-0.02404358471593439,0.32502577518285575,0
WWE: Demon In Your Dreams (Rhea Ripley),-0.6853582575571732,0.4800795294692889,0
WWE: Broken Dreams (Drew McIntyre) [feat. Shaman's Harvest],-1.2031801240272,-0.741862378317434,0
Sweet Child O' Mine,-1.1220754943391233,0.5101535485836686,0
November Rain,-2.0703757799227867,-0.4746473232355685,0
Welcome To The Jungle,-1.0784037706609284,0.7162345320231883,0
Knockin' On Heaven's Door,-0.8101346109234447,0.04868991102531782,0
Don't Cry (Original),-1.0596873176559876,-0.3075146596327041,0
Paradise City,-2.2325850392989395,0.353127727470063,0
Live And Let Die,-2.270017945308821,-0.3156494352947903,0
You Could Be Mine,-1.7210019904972267,0.42264308312789145,0
Civil War,-1.8083454378536163,-0.34818853794313587,0
Gato de Noche,1.6604371857287308,0.8619209688805523,1
La Llevo Al Cielo (Ft. Ñengo Flow),1.0552718719023142,0.8828741789192595,1
Safaera,-0.11762584974063808,0.8175494652691725,0
Delincuente,1.0739883249072548,0.9861611789924161,1
Que Malo,1.0989435955805094,0.2981563646626313,1
Sufro,0.2255091220166088,0.5099070402302719,1
Cuando Me Dirá,1.3984068436595605,-0.15418646382004697,1
Profecía,1.0552718719023142,1.0561695513570377,1
Cochinae (Remix),1.2985857609665432,0.43546151750451245,1
Hoy (feat. Bad Bunny),0.30661375170468536,0.7137694484892229,1
Trance (with Travis Scott & Young Thug),-0.34222328579992695,0.0025928489401619843,0
Metro Spider (with Young Thug),0.5187335524273463,0.5826270044822556,1
Way 2 Sexy (with Future & Young Thug),1.1051824132488228,0.3341465842585283,1
Go Crazy,0.805719165169771,-0.37998811553129136,1
Potion (with Dua Lipa & Young Thug),1.2361975842834072,0.6215753243189114,1
Never Hating (feat. Young Thug),1.5793325560406541,-0.22025070253032383,1
Solid (feat. Drake),1.6292430973871628,-0.4850006740782238,1
Livin It Up (with Post Malone & A$AP Rocky),0.880584977189534,-1.1508197366023183,1
Bad Boy (with Young Thug),0.44386774040758337,0.2624126534201309,1
Hot (feat. Gunna),1.4296009320011283,-0.1610886977151506,1
Can You Feel My Heart,-2.968765524159941,1.1249453819546764,0
Throne,-1.246851847705395,0.9048134223715528,0
maybe (feat. Bring Me The Horizon),-0.15505875575051956,0.6380913839964806,0
sTraNgeRs,-1.745957261170481,1.0672624272598825,0
Kingslayer (feat. BABYMETAL),-1.1969413063588863,1.1441730335196079,0
Drown,-1.3778670187399797,1.056909076417227,0
Sleepwalking,-1.4090611070815477,1.0187002816407613,0
Follow You,-0.5356266335176473,0.45764726931020233,0
Shadow Moses,-1.0596873176559876,1.0948713628402968,0
DiE4u,-1.6898079021556587,0.8922414963483286,0
Low (feat. T-Pain),1.8226464451048838,0.4315173838501676,1
Wild Ones (feat. Sia),-0.1113870320723245,0.5094140235234789,0
Whistle,0.7558086238232624,0.40538749839013255,1
Club Can't Handle Me (feat. David Guetta),-0.06147649072581587,0.8577303268728109,0
Good Feeling,0.5000170994224056,0.7263413745124472,1
My House,0.38771838139276116,0.640556467530446,1
Right Round,0.5873605467787957,0.13274925953354286,1
GDFR (feat. Sage the Gemini & Lookas),0.1943150336750409,0.8269167826982416,1
I Cry,0.41891246973432905,0.4805725461760819,1
Low (LUNAX Remix),0.4625841934125241,0.4818050879430647,1
Cookies N' Cream (feat. ANNA & Sfera Ebbasta),-0.33598446813161337,0.49684209750025454,0
Need U 2Nite (feat. Massimo Pericolo),0.6747039941351858,0.900869288717208,1
Tuta Maphia (feat. Paky),0.5935993644471093,0.6380913839964806,1
Free (feat. Marracash & Rkomi),0.3502854753828804,0.17859981326530205,1
Mollami Pt.2,0.8181968005063982,0.6287240665674114,1
Prefissi,-0.5605819041909016,0.3896109637727532,0
NUN SE VER (feat. Guè),-0.14881993808220598,-0.07185267378559772,0
∞ LOVE (feat. Guè),0.6247934527886772,0.5421996345252207,1
Mi Hai Capito O No?,1.1550929545953315,0.5264230999078411,1
Chiudi Gli Occhi,0.537450005432287,0.6038267228743593,1
Wake Up in the Sky,1.0864659602438822,0.5537855271348586,1
King Snipe,1.1987646782735257,-0.1694699817306332,1
I Get the Bag (feat. Migos),1.6479595503921036,0.47219126216059915,1
Both (feat. Drake),1.3984068436595605,-0.02920672864799371,1
Rumors (feat. Lil Durk),0.38771838139276116,0.7837778208538444,1
Letter to Takeoff,1.1363765015903908,-0.30554259280553187,1
Champions,0.4126736520660155,1.210483780583281,1
Us vs. Them (feat Gucci Mane),0.6435099057936179,-0.18771159988197825,1
Roster,1.891273439456333,-0.05385756398764911,1
Curve (feat. The Weeknd),0.8369132535113389,-0.17563269056554717,1
2 Sugar (feat. Ayra Starr),1.7976911744316295,0.8698092361892421,1
Essence (feat. Tems),1.3921680259912468,0.34228135992061465,1
Wow (feat. Skepta & Naira Marley),2.003572157485977,0.7638106442287235,1
Joro,0.3752407460561347,0.9114691479132598,1
Call Me Every Day (feat. Wizkid),0.6497487234619315,0.04918292773211087,1
Mood (feat. BNXN),1.6916312740702986,1.1375173079779008,1
System (feat. WizKid),1.1925258606052123,0.7672617611762753,1
Ginger (feat. Burna Boy),-0.5044325451760794,0.18969268916814702,0
Essence (feat. Justin Bieber & Tems),1.3110633963031704,0.38813191365237387,1
Energy (Stay Far Away),1.3110633963031704,0.7019370475261881,1
Sálvame,-0.953627417294657,0.27424505438316554,0
Sólo Quédate En Silencio,-1.009776776309479,0.6292170832742044,0
Este Corazón,-0.8038957932551312,0.6358728088159115,0
Ser O Parecer,-0.13010348507726524,0.8981576968298459,0
Aún Hay Algo,-0.09267057906738377,1.1355452411507283,0
Rebelde,0.281658481031431,0.22001321663592333,1
Enséñame,0.33780784004625325,0.371369345621408,1
Nuestro Amor,-0.5293878158493337,0.2804077632180793,0
Un Poco De Tu Amor,0.9928836952191784,-0.05410407234104575,1
Sálvame,-0.953627417294657,0.27424505438316554,0
Sólo Quédate En Silencio,-1.009776776309479,0.6292170832742044,0
Este Corazón,-0.8038957932551312,0.6358728088159115,0
Tras De Mí,0.08825513331371004,0.9745752863827779,1
Ser O Parecer,-0.13010348507726524,0.8981576968298459,0
Aún Hay Algo,-0.09267057906738377,1.1355452411507283,0
Nuestro Amor,-0.5293878158493337,0.2804077632180793,0
Blaues Licht,1.2050034959418394,0.6124545152432388,1
Ohne mein Team,0.9180178831994155,0.32749085871682126,1
Mood - RAF Camora Remix,0.3814795637244483,-0.6139245429046218,1
Diamant,1.1862870429368986,0.059536278574766135,1
Coco 2.0,1.0802271425755685,0.3156584577537866,1
500 PS,1.11766004858545,0.3716158539748046,1
2CB,1.2112423136101529,0.2320921259523546,1
Palmen aus Plastik,0.11944922165527794,0.0780244050795078,1
Taxi,1.417123296664501,-0.0792479243874942,1
Eine Idee,0.8306744358430254,0.21902718322233722,1
"Apna Bana Le (From ""Bhediya"")",-0.24864102077522326,-0.0020908097743725903,0
Saibo,-0.04276003772087513,-0.11745671916396028,0
Barbaadiyan,0.8244356181747118,-0.3092402181064799,1
"Nadiyon Paar (Let the Music Play Again) (From ""Roohi"")",1.5543772853673998,0.5212464244865135,1
Jug Jug Jeeve,-0.4170890978196892,-0.04670882173914904,0
Bijli,-0.3297456504632998,0.2821333216918551,0
Valentine's Mashup 2019,-0.19249166176040103,0.12412146716466363,0
Thumkeshwari,0.8181968005063982,0.5173022908321686,1
"Ek Zindagi (From ""Angrezi Medium"")",0.38771838139276116,0.07260122130478353,1
"Nazar Na Lag Jaaye (From ""Stree"")",-0.6167312632057238,-0.19264176694990967,0
La Máquina,1.0802271425755685,0.37506697092235647,1
Safaera,-0.11762584974063808,0.8175494652691725,0
Si Te Pillo,0.3814795637244483,0.6738350952389809,1
Bonita,0.9304955185360426,1.4318482819333873,1
TORO,-0.18625284409208745,0.9265061574704497,0
Se Acabó la Cuarentena,1.6230042797188493,0.759126985514189,1
Látigo,1.5730937383723407,0.18772062234097478,1
Hoy Se Chicha,1.6042878267139085,-0.025509103347045245,1
Sólo Por Ti,0.4001960167293883,0.32675133365663156,1
Vamo a Busal,0.8556297065162797,0.9918308711205368,1
"Besharam Rang (From ""Pathaan"")",0.9180178831994155,0.4569077442500126,1
Subhanallah,-2.020465238576278,0.5799154125948934,0
Khuda Jaane,-1.5213598251111922,0.2458965937425617,0
"Tere Hawaale (From ""Laal Singh Chaddha"")",-0.22992456777028253,-0.8032429583131758,0
"Bulleya (From ""Ae Dil Hai Mushkil"")",-0.4607608214978843,0.711550873308654,0
Roz Roz,0.16935976300178657,-0.11745671916396028,1
